"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.451564399E0,-1.189500093E-1,2.269500047E-1,9.910050392E0,9.913362406E0
6.456566635E0,-1.380000114E-1,2.460000068E-1,9.904950142E0,9.908965502E0
6.461569328E0,-1.069500074E-1,2.100000083E-1,9.916950226E0,9.919750001E0
6.466572097E0,-1.050000042E-1,2.340000123E-1,9.940950394E0,9.944258431E0
6.471574620E0,-1.050000042E-1,2.220000178E-1,9.916950226E0,9.919990463E0
6.476577390E0,-1.000500023E-1,2.370000184E-1,9.912000656E0,9.915338422E0
6.481579779E0,-1.099500060E-1,2.050500065E-1,9.922050476E0,9.924778091E0
6.486582241E0,-1.020000055E-1,2.080500126E-1,9.915000916E0,9.917708000E0
6.491585010E0,-9.300000221E-2,2.050500065E-1,9.901050568E0,9.903610294E0
6.496587764E0,-1.050000042E-1,2.130000144E-1,9.907950401E0,9.910795889E0
6.501590533E0,-1.120500043E-1,2.100000083E-1,9.934050560E0,9.936901717E0
6.506592995E0,-1.020000055E-1,2.149500102E-1,9.948000908E0,9.950845671E0
6.511595236E0,-1.260000020E-1,2.149500102E-1,9.955950737E0,9.959067958E0
6.516598005E0,-1.050000042E-1,2.389500141E-1,9.931950569E0,9.935379420E0
6.521600702E0,-1.120500043E-1,2.250000089E-1,9.952950478E0,9.956123915E0
6.526603472E0,-1.309500039E-1,2.149500102E-1,9.919950485E0,9.923143103E0
6.531605933E0,-1.140000075E-1,2.370000184E-1,9.919950485E0,9.923436030E0
6.536608467E0,-1.099500060E-1,2.029500157E-1,9.916950226E0,9.919636057E0
6.541611159E0,-1.099500060E-1,2.269500047E-1,9.934050560E0,9.937250919E0
6.546613313E0,-1.050000042E-1,2.490000129E-1,9.903000832E0,9.906687210E0
6.551615755E0,-1.189500093E-1,2.080500126E-1,9.903000832E0,9.905900231E0
6.556617986E0,-1.240500063E-1,2.149500102E-1,9.939000130E0,9.942098143E0
6.561620419E0,-9.495000541E-2,2.389500141E-1,9.928950310E0,9.932279037E0
6.566622342E0,-1.410000026E-1,2.269500047E-1,9.939000130E0,9.942590753E0
6.571624496E0,-1.099500060E-1,2.200500071E-1,9.919950485E0,9.922999982E0
6.576626966E0,-1.170000061E-1,2.050500065E-1,9.912000656E0,9.914811724E0
6.581629043E0,-1.050000042E-1,2.080500126E-1,9.928950310E0,9.931684855E0
6.586631197E0,-1.260000020E-1,2.149500102E-1,9.943950653E0,9.947071634E0
6.591633731E0,-1.309500039E-1,2.269500047E-1,9.928950310E0,9.932406982E0
6.596636424E0,-1.140000075E-1,2.200500071E-1,9.910050392E0,9.913148682E0
6.601638947E0,-1.260000020E-1,2.320500165E-1,9.922050476E0,9.925563403E0
6.606641409E0,-1.189500093E-1,2.100000083E-1,9.912000656E0,9.914938533E0
6.611643793E0,-1.120500043E-1,2.220000178E-1,9.928950310E0,9.932063908E0
6.616646010E0,-1.020000055E-1,2.200500071E-1,9.934050560E0,9.937010946E0
6.621648703E0,-1.020000055E-1,2.290500104E-1,9.940950394E0,9.944111958E0
6.626650626E0,-1.120500043E-1,2.410500050E-1,9.922050476E0,9.925610609E0
6.631652145E0,-9.495000541E-2,2.100000083E-1,9.912000656E0,9.914679648E0
6.636654299E0,-1.360500008E-1,2.130000144E-1,9.934050560E0,9.937265174E0
6.641656995E0,-1.189500093E-1,2.100000083E-1,9.924000740E0,9.926935066E0
6.646659457E0,-1.099500060E-1,2.100000083E-1,9.919950485E0,9.922782202E0
6.651661688E0,-1.099500060E-1,2.460000068E-1,9.915000916E0,9.918661611E0
6.656663760E0,-1.020000055E-1,2.050500065E-1,9.916950226E0,9.919594311E0
6.661665606E0,-9.300000221E-2,2.130000144E-1,9.904950142E0,9.907676585E0
6.666667760E0,-1.050000042E-1,2.269500047E-1,9.939000130E0,9.942145386E0
6.671670573E0,-1.189500093E-1,2.200500071E-1,9.940950394E0,9.944097035E0
6.676673265E0,-1.069500074E-1,2.320500165E-1,9.919950485E0,9.923240557E0
6.681675505E0,-1.020000055E-1,2.250000089E-1,9.901050568E0,9.904132034E0
6.686677659E0,-1.339500099E-1,2.389500141E-1,9.915000916E0,9.918784344E0
6.691680120E0,-1.170000061E-1,2.440500110E-1,9.915000916E0,9.918694096E0
6.696682582E0,-1.020000055E-1,2.370000184E-1,9.912000656E0,9.915358290E0
6.701685274E0,-1.170000061E-1,2.029500157E-1,9.928950310E0,9.931713446E0
6.706687813E0,-1.020000055E-1,2.029500157E-1,9.915000916E0,9.917602324E0
6.711690279E0,-9.300000221E-2,2.200500071E-1,9.915000916E0,9.917878511E0
6.716692741E0,-1.099500060E-1,1.930500120E-1,9.924000740E0,9.926487193E0
6.721695130E0,-1.140000075E-1,1.980000138E-1,9.912000656E0,9.914633479E0
6.726697361E0,-1.050000042E-1,2.410500050E-1,9.912000656E0,9.915487235E0
6.731700053E0,-1.050000042E-1,2.220000178E-1,9.915000916E0,9.918041750E0
6.736702582E0,-1.069500074E-1,2.290500104E-1,9.907950401E0,9.911174671E0
6.741705582E0,-1.140000075E-1,2.250000089E-1,9.946050644E0,9.949248435E0
6.746708351E0,-9.495000541E-2,2.200500071E-1,9.924000740E0,9.926894187E0
6.751711120E0,-8.595000207E-2,2.250000089E-1,9.915000916E0,9.917925971E0
6.756713967E0,-1.000500023E-1,2.170500159E-1,9.936000824E0,9.938874840E0
6.761716678E0,-1.189500093E-1,2.080500126E-1,9.940950394E0,9.943838728E0
6.766719524E0,-1.140000075E-1,2.170500159E-1,9.919950485E0,9.922979610E0
6.771722216E0,-9.495000541E-2,2.340000123E-1,9.903000832E0,9.906220116E0
6.776724967E0,-9.495000541E-2,2.200500071E-1,9.922050476E0,9.924944491E0
6.781727813E0,-1.099500060E-1,2.220000178E-1,9.912000656E0,9.915096067E0
6.786730505E0,-1.240500063E-1,2.130000144E-1,9.924000740E0,9.927061403E0
6.791733351E0,-1.290000081E-1,2.389500141E-1,9.939000130E0,9.942708971E0
6.796736044E0,-1.170000061E-1,2.440500110E-1,9.934050560E0,9.937736661E0
6.801738572E0,-1.000500023E-1,2.149500102E-1,9.931950569E0,9.934780099E0
6.806741034E0,-1.020000055E-1,2.200500071E-1,9.912000656E0,9.914967625E0
6.811743803E0,-1.189500093E-1,2.200500071E-1,9.907950401E0,9.911107520E0
6.816746187E0,-1.020000055E-1,2.370000184E-1,9.907950401E0,9.911309407E0
6.821748726E0,-1.099500060E-1,2.220000178E-1,9.924000740E0,9.927092409E0
6.826751418E0,-1.120500043E-1,2.410500050E-1,9.927000046E0,9.930558404E0
6.831753279E0,-1.170000061E-1,2.170500159E-1,9.915000916E0,9.918066488E0
6.836755741E0,-1.000500023E-1,2.130000144E-1,9.946050644E0,9.948834224E0
6.841758293E0,-1.260000020E-1,2.410500050E-1,9.948000908E0,9.951718604E0
6.846760986E0,-1.140000075E-1,2.250000089E-1,9.928950310E0,9.932153606E0
6.851763524E0,-1.050000042E-1,1.980000138E-1,9.931950569E0,9.934478905E0
6.856765895E0,-1.170000061E-1,2.370000184E-1,9.924000740E0,9.927519766E0
6.861768433E0,-1.000500023E-1,2.389500141E-1,9.928950310E0,9.932329101E0
6.866770818E0,-1.069500074E-1,2.290500104E-1,9.924000740E0,9.927219797E0
6.871773289E0,-1.240500063E-1,2.389500141E-1,9.904950142E0,9.908608521E0
6.876776058E0,-1.099500060E-1,2.220000178E-1,9.931950569E0,9.935039764E0
6.881778524E0,-1.000500023E-1,2.290500104E-1,9.927000046E0,9.930146213E0
6.886780755E0,-1.309500039E-1,2.149500102E-1,9.934050560E0,9.937238648E0
6.891783832E0,-1.360500008E-1,2.130000144E-1,9.915000916E0,9.918221704E0
6.896786524E0,-1.120500043E-1,2.410500050E-1,9.922050476E0,9.925610609E0
6.901789294E0,-1.000500023E-1,2.340000123E-1,9.936000824E0,9.939259448E0
6.906792063E0,-9.795000404E-2,2.340000123E-1,9.940950394E0,9.944186490E0
6.911795151E0,-1.240500063E-1,2.220000178E-1,9.916950226E0,9.920210391E0
6.916797612E0,-1.099500060E-1,2.340000123E-1,9.934050560E0,9.937414429E0
6.921800151E0,-1.120500043E-1,2.050500065E-1,9.922050476E0,9.924801578E0
6.926802843E0,-1.260000020E-1,2.269500047E-1,9.936000824E0,9.939391062E0
6.931805074E0,-1.020000055E-1,2.320500165E-1,9.910050392E0,9.913291582E0
6.936807459E0,-1.189500093E-1,2.460000068E-1,9.880950928E0,9.884728441E0
6.941809920E0,-1.429500133E-1,2.220000178E-1,9.915000916E0,9.918516112E0
6.946812074E0,-1.219500080E-1,2.340000123E-1,9.924000740E0,9.927508172E0
6.951814237E0,-1.240500063E-1,2.250000089E-1,9.927000046E0,9.930324432E0
6.956816775E0,-1.410000026E-1,2.290500104E-1,9.931950569E0,9.935591931E0
6.961819242E0,-1.260000020E-1,2.149500102E-1,9.912000656E0,9.915131694E0
6.966821703E0,-9.795000404E-2,2.320500165E-1,9.928950310E0,9.932144565E0
6.971823857E0,-1.140000075E-1,2.340000123E-1,9.931950569E0,9.935360794E0
6.976826314E0,-1.069500074E-1,2.269500047E-1,9.916950226E0,9.920123305E0
6.981828391E0,-1.020000055E-1,2.250000089E-1,9.928950310E0,9.932023120E0
6.986830852E0,-1.170000061E-1,2.170500159E-1,9.939000130E0,9.942058302E0
6.991833069E0,-1.189500093E-1,2.320500165E-1,9.924000740E0,9.927426001E0
6.996835223E0,-1.290000081E-1,2.340000123E-1,9.903000832E0,9.906604993E0
7.001837886E0,-1.219500080E-1,2.370000184E-1,9.903000832E0,9.906587015E0
7.006840348E0,-8.595000207E-2,2.560500205E-1,9.936000824E0,9.939671091E0
7.011842502E0,-1.000500023E-1,2.370000184E-1,9.934050560E0,9.937380920E0
7.016844717E0,-1.189500093E-1,2.250000089E-1,9.922050476E0,9.925314089E0
7.021847179E0,-1.480500102E-1,2.460000068E-1,9.915000916E0,9.919157120E0
7.026849564E0,-1.069500074E-1,2.340000123E-1,9.919950485E0,9.923286348E0
7.031852415E0,-1.260000020E-1,2.220000178E-1,9.919950485E0,9.923234233E0
7.036854799E0,-1.219500080E-1,2.370000184E-1,9.934050560E0,9.937625538E0
7.041857338E0,-1.240500063E-1,2.170500159E-1,9.919950485E0,9.923100158E0
7.046860107E0,-1.189500093E-1,2.220000178E-1,9.931950569E0,9.935143442E0
7.051862569E0,-1.219500080E-1,2.250000089E-1,9.910050392E0,9.913354406E0
7.056865256E0,-1.069500074E-1,2.490000129E-1,9.924000740E0,9.927700136E0
7.061867718E0,-1.099500060E-1,2.269500047E-1,9.916950226E0,9.920156102E0
7.066870256E0,-1.189500093E-1,2.410500050E-1,9.939000130E0,9.942634348E0
7.071873256E0,-9.105000645E-2,2.269500047E-1,9.922050476E0,9.925063328E0
7.076876025E0,-1.189500093E-1,2.149500102E-1,9.924000740E0,9.927041014E0
7.081878482E0,-1.219500080E-1,2.320500165E-1,9.936000824E0,9.939458305E0
7.086881020E0,-1.069500074E-1,2.269500047E-1,9.922050476E0,9.925221925E0
7.091883097E0,-1.240500063E-1,2.100000083E-1,9.922050476E0,9.925047811E0
7.096885232E0,-1.189500093E-1,2.389500141E-1,9.915000916E0,9.918593114E0
7.101887463E0,-1.140000075E-1,2.389500141E-1,9.927000046E0,9.930529846E0
7.106889617E0,-1.240500063E-1,2.010000050E-1,9.943950653E0,9.946755451E0
7.111892314E0,-1.240500063E-1,2.250000089E-1,9.922050476E0,9.925376520E0
7.116894776E0,-1.240500063E-1,2.220000178E-1,9.927000046E0,9.930256911E0
7.121897001E0,-1.240500063E-1,2.370000184E-1,9.919950485E0,9.923556572E0
7.126899155E0,-1.240500063E-1,2.410500050E-1,9.912000656E0,9.915707263E0
7.131901612E0,-1.219500080E-1,2.320500165E-1,9.924000740E0,9.927462400E0
7.136903766E0,-1.069500074E-1,2.269500047E-1,9.907950401E0,9.911126362E0
7.141906159E0,-1.000500023E-1,2.220000178E-1,9.936000824E0,9.938984173E0
7.146908390E0,-1.290000081E-1,2.170500159E-1,9.910050392E0,9.913266388E0
7.151910467E0,-1.240500063E-1,2.100000083E-1,9.915000916E0,9.918000381E0
7.156912713E0,-8.595000207E-2,2.410500050E-1,9.916950226E0,9.920251725E0
7.161914790E0,-1.189500093E-1,2.340000123E-1,9.936000824E0,9.939467666E0
7.166917636E0,-1.339500099E-1,2.340000123E-1,9.928950310E0,9.932610577E0
7.171920097E0,-1.290000081E-1,2.250000089E-1,9.927000046E0,9.930387501E0
7.176921944E0,-1.140000075E-1,2.269500047E-1,9.946050644E0,9.949292724E0
7.181924424E0,-1.140000075E-1,2.080500126E-1,9.924000740E0,9.926835926E0
7.186927116E0,-1.020000055E-1,2.149500102E-1,9.927000046E0,9.929850826E0
7.191929270E0,-1.219500080E-1,2.290500104E-1,9.903000832E0,9.906400011E0
7.196931809E0,-1.170000061E-1,2.100000083E-1,9.927000046E0,9.929910318E0
7.201934501E0,-1.170000061E-1,2.220000178E-1,9.903000832E0,9.906179813E0
7.206937270E0,-1.290000081E-1,2.290500104E-1,9.931950569E0,9.935428879E0
7.211939698E0,-1.099500060E-1,2.250000089E-1,9.951000214E0,9.954150856E0
7.216942236E0,-1.120500043E-1,2.290500104E-1,9.939000130E0,9.942270500E0
7.221944621E0,-1.290000081E-1,2.410500050E-1,9.943950653E0,9.947708314E0
7.226946862E0,-1.020000055E-1,2.290500104E-1,9.952950478E0,9.956108232E0
7.231949246E0,-1.360500008E-1,2.220000178E-1,9.924000740E0,9.927415792E0
7.236951785E0,-1.170000061E-1,2.220000178E-1,9.898050308E0,9.901230879E0
7.241953949E0,-8.595000207E-2,2.340000123E-1,9.910050392E0,9.913185269E0
7.246956026E0,-1.099500060E-1,2.130000144E-1,9.951000214E0,9.953886842E0
7.251958487E0,-1.260000020E-1,2.170500159E-1,9.927000046E0,9.930172034E0
7.256960963E0,-1.240500063E-1,2.200500071E-1,9.928950310E0,9.932163141E0
7.261963424E0,-9.795000404E-2,1.980000138E-1,9.943950653E0,9.946404013E0
7.266965886E0,-1.140000075E-1,2.410500050E-1,9.904950142E0,9.908538662E0
7.271968650E0,-1.189500093E-1,2.290500104E-1,9.939000130E0,9.942350657E0
7.276971112E0,-1.260000020E-1,2.320500165E-1,9.916950226E0,9.920464958E0
7.281973337E0,-1.140000075E-1,2.050500065E-1,9.931950569E0,9.934721114E0
7.286975799E0,-1.050000042E-1,2.130000144E-1,9.939000130E0,9.941836731E0
7.291978491E0,-9.300000221E-2,2.290500104E-1,9.934050560E0,9.937126015E0
7.296980722E0,-1.140000075E-1,2.320500165E-1,9.924000740E0,9.927367924E0
7.301983107E0,-8.805000782E-2,2.220000178E-1,9.922050476E0,9.924924305E0
7.306985876E0,-1.099500060E-1,2.220000178E-1,9.931950569E0,9.935039764E0
7.311988664E0,-1.050000042E-1,2.220000178E-1,9.927000046E0,9.930037206E0
7.316991433E0,-1.290000081E-1,2.080500126E-1,9.927000046E0,9.930017911E0
7.321993958E0,-8.295000345E-2,2.170500159E-1,9.904950142E0,9.907675243E0
7.326996419E0,-1.170000061E-1,2.250000089E-1,9.891000748E0,9.894251351E0
7.331999112E0,-1.000500023E-1,2.320500165E-1,9.912000656E0,9.915221340E0
7.337001870E0,-8.595000207E-2,2.250000089E-1,9.910050392E0,9.912976908E0
7.342004639E0,-1.290000081E-1,2.200500071E-1,9.927000046E0,9.930276578E0
7.347006870E0,-1.290000081E-1,2.410500050E-1,9.934050560E0,9.937811964E0
7.352009020E0,-9.300000221E-2,2.200500071E-1,9.934050560E0,9.936922639E0
7.357011712E0,-1.099500060E-1,2.290500104E-1,9.952950478E0,9.956192853E0
7.362014154E0,-1.120500043E-1,2.320500165E-1,9.904950142E0,9.908301556E0
7.367016615E0,-7.905000448E-2,2.220000178E-1,9.919950485E0,9.922749142E0
7.372018846E0,-1.020000055E-1,2.269500047E-1,9.927000046E0,9.930117835E0
7.377021601E0,-1.069500074E-1,2.340000123E-1,9.928950310E0,9.932283150E0
7.382023678E0,-9.795000404E-2,2.389500141E-1,9.924000740E0,9.927360274E0
7.387025909E0,-1.069500074E-1,2.200500071E-1,9.928950310E0,9.931964285E0
7.392028376E0,-1.000500023E-1,2.100000083E-1,9.928950310E0,9.931674796E0
7.397030837E0,-1.099500060E-1,2.389500141E-1,9.934050560E0,9.937532221E0
7.402033490E0,-1.260000020E-1,2.149500102E-1,9.927000046E0,9.930126354E0
7.407035952E0,-1.309500039E-1,2.269500047E-1,9.912000656E0,9.915463238E0
7.412038183E0,-1.120500043E-1,2.250000089E-1,9.915000916E0,9.918186496E0
7.417040567E0,-1.069500074E-1,2.389500141E-1,9.936000824E0,9.939449069E0
7.422042721E0,-1.000500023E-1,2.320500165E-1,9.928950310E0,9.932165497E0
7.427045260E0,-1.260000020E-1,2.010000050E-1,9.910050392E0,9.912889376E0
7.432047774E0,-1.120500043E-1,2.460000068E-1,9.915000916E0,9.918685113E0
7.437050236E0,-9.300000221E-2,2.460000068E-1,9.904950142E0,9.908440963E0
7.442052702E0,-1.069500074E-1,2.080500126E-1,9.928950310E0,9.931705662E0
7.447055702E0,-9.105000645E-2,2.100000083E-1,9.924000740E0,9.926639955E0
7.452058779E0,-1.170000061E-1,2.080500126E-1,9.948000908E0,9.950864077E0
7.457061846E0,-1.140000075E-1,2.170500159E-1,9.931950569E0,9.934976035E0
7.462064308E0,-1.170000061E-1,2.250000089E-1,9.898050308E0,9.901298597E0
7.467067077E0,-1.000500023E-1,2.509500086E-1,9.898050308E0,9.901736505E0
7.472070140E0,-1.240500063E-1,2.410500050E-1,9.924000740E0,9.927702866E0
7.477073217E0,-1.000500023E-1,1.960500032E-1,9.904950142E0,9.907395365E0
7.482075750E0,-1.240500063E-1,2.250000089E-1,9.915000916E0,9.918329323E0
7.487078135E0,-1.189500093E-1,2.340000123E-1,9.931950569E0,9.935418825E0
7.492080674E0,-1.240500063E-1,2.269500047E-1,9.916950226E0,9.920322399E0
7.497083448E0,-1.140000075E-1,2.050500065E-1,9.924000740E0,9.926773504E0
7.502085832E0,-1.260000020E-1,2.080500126E-1,9.940950394E0,9.943925560E0
7.507088602E0,-1.240500063E-1,2.389500141E-1,9.922050476E0,9.925702553E0
7.512091135E0,-1.050000042E-1,2.490000129E-1,9.919950485E0,9.923630567E0
7.517093827E0,-1.099500060E-1,2.389500141E-1,9.922050476E0,9.925536346E0
7.522096606E0,-9.795000404E-2,2.250000089E-1,9.912000656E0,9.915037883E0
7.527099683E0,-1.000500023E-1,2.220000178E-1,9.903000832E0,9.905994119E0
7.532102452E0,-1.140000075E-1,2.490000129E-1,9.922050476E0,9.925829067E0
7.537105294E0,-1.120500043E-1,2.389500141E-1,9.904950142E0,9.908465554E0
7.542107986E0,-1.140000075E-1,2.170500159E-1,9.898050308E0,9.901086133E0
7.547110756E0,-1.260000020E-1,2.029500157E-1,9.919950485E0,9.922826328E0
7.552113530E0,-1.050000042E-1,2.490000129E-1,9.940950394E0,9.944622705E0
7.557116376E0,-1.189500093E-1,2.080500126E-1,9.964950562E0,9.967831941E0
7.562119458E0,-1.189500093E-1,2.149500102E-1,9.931950569E0,9.934988411E0
7.567122227E0,-1.120500043E-1,2.269500047E-1,9.922050476E0,9.925278190E0
7.572124689E0,-1.140000075E-1,2.320500165E-1,9.915000916E0,9.918371155E0
7.577127145E0,-9.495000541E-2,2.149500102E-1,9.907950401E0,9.910736611E0
7.582129607E0,-8.100000024E-2,2.200500071E-1,9.907950401E0,9.910724704E0
7.587132607E0,-1.189500093E-1,2.100000083E-1,9.928950310E0,9.931883173E0
7.592134857E0,-1.120500043E-1,2.320500165E-1,9.939000130E0,9.942340066E0
7.597136934E0,-9.300000221E-2,2.100000083E-1,9.936000824E0,9.938654908E0
7.602139168E0,-1.069500074E-1,2.220000178E-1,9.940950394E0,9.944004075E0
7.607141938E0,-1.170000061E-1,2.200500071E-1,9.951000214E0,9.954120567E0
7.612144630E0,-9.795000404E-2,2.440500110E-1,9.931950569E0,9.935431381E0
7.617147418E0,-1.290000081E-1,2.269500047E-1,9.928950310E0,9.932381465E0
7.622150264E0,-1.069500074E-1,2.200500071E-1,9.940950394E0,9.943960732E0
7.627153264E0,-8.295000345E-2,2.250000089E-1,9.936000824E0,9.938894208E0
7.632155799E0,-1.020000055E-1,2.340000123E-1,9.931950569E0,9.935230350E0
7.637158260E0,-1.189500093E-1,2.440500110E-1,9.948000908E0,9.951704958E0
7.642160645E0,-1.120500043E-1,2.460000068E-1,9.946050644E0,9.949723344E0
7.647163107E0,-1.219500080E-1,2.220000178E-1,9.922050476E0,9.925282941E0
7.652165953E0,-1.140000075E-1,2.050500065E-1,9.943950653E0,9.946717856E0
7.657169255E0,-1.020000055E-1,2.250000089E-1,9.946050644E0,9.949118173E0
7.662172332E0,-1.000500023E-1,2.269500047E-1,9.919950485E0,9.923050637E0
7.667175179E0,-1.290000081E-1,2.220000178E-1,9.903000832E0,9.906328809E0
7.672178174E0,-1.189500093E-1,2.170500159E-1,9.903000832E0,9.906093341E0
7.677181020E0,-1.020000055E-1,2.080500126E-1,9.904950142E0,9.907659972E0
7.682183789E0,-1.140000075E-1,2.340000123E-1,9.931950569E0,9.935360794E0
7.687186558E0,-9.495000541E-2,2.220000178E-1,9.922050476E0,9.924987917E0
7.692189250E0,-1.219500080E-1,2.220000178E-1,9.943950653E0,9.947176001E0
7.697192020E0,-1.219500080E-1,2.220000178E-1,9.901050568E0,9.904289886E0
7.702194558E0,-1.120500043E-1,2.370000184E-1,9.924000740E0,9.927462662E0
7.707197327E0,-1.120500043E-1,2.220000178E-1,9.939000130E0,9.942110580E0
7.712199997E0,-1.189500093E-1,2.490000129E-1,9.924000740E0,9.927836663E0
7.717203074E0,-1.339500099E-1,2.050500065E-1,9.934050560E0,9.937069419E0
7.722205920E0,-1.099500060E-1,2.130000144E-1,9.931950569E0,9.934842732E0
7.727208997E0,-9.795000404E-2,2.460000068E-1,9.924000740E0,9.927532468E0
7.732212074E0,-1.339500099E-1,2.149500102E-1,9.943950653E0,9.947175514E0
7.737215035E0,-1.360500008E-1,2.250000089E-1,9.951000214E0,9.954473359E0
7.742218419E0,-9.495000541E-2,2.340000123E-1,9.928950310E0,9.932161183E0
7.747221496E0,-1.140000075E-1,2.200500071E-1,9.919950485E0,9.923045683E0
7.752224271E0,-1.120500043E-1,2.389500141E-1,9.936000824E0,9.939505254E0
7.757227424E0,-1.170000061E-1,2.200500071E-1,9.916950226E0,9.920081289E0
7.762230495E0,-1.290000081E-1,2.149500102E-1,9.934050560E0,9.937213142E0
7.767233188E0,-1.120500043E-1,2.050500065E-1,9.928950310E0,9.931699500E0
7.772236265E0,-1.120500043E-1,2.170500159E-1,9.924000740E0,9.927006427E0
7.777239039E0,-1.020000055E-1,2.250000089E-1,9.924000740E0,9.927075083E0
7.782241885E0,-1.020000055E-1,2.100000083E-1,9.922050476E0,9.924796706E0
7.787244885E0,-1.360500008E-1,2.200500071E-1,9.934050560E0,9.937418786E0
7.792247654E0,-1.069500074E-1,2.290500104E-1,9.928950310E0,9.932167763E0
7.797251039E0,-1.050000042E-1,2.170500159E-1,9.898050308E0,9.900986598E0
7.802254097E0,-1.069500074E-1,2.050500065E-1,9.936000824E0,9.938691875E0
7.807257481E0,-1.000500023E-1,2.320500165E-1,9.948000908E0,9.951209940E0
7.812260328E0,-1.140000075E-1,2.100000083E-1,9.915000916E0,9.917879771E0
7.817263313E0,-1.120500043E-1,2.320500165E-1,9.931950569E0,9.935292875E0
7.822266697E0,-9.495000541E-2,2.460000068E-1,9.940950394E0,9.944447005E0
7.827270390E0,-1.140000075E-1,2.220000178E-1,9.931950569E0,9.935085411E0
7.832273491E0,-1.309500039E-1,2.130000144E-1,9.904950142E0,9.908105481E0
7.837277183E0,-1.099500060E-1,2.250000089E-1,9.907950401E0,9.911114729E0
7.842280586E0,-1.240500063E-1,2.269500047E-1,9.915000916E0,9.918373751E0
7.847283971E0,-1.240500063E-1,2.460000068E-1,9.934050560E0,9.937870241E0
7.852287356E0,-1.219500080E-1,2.250000089E-1,9.903000832E0,9.906307197E0
7.857290414E0,-1.360500008E-1,2.320500165E-1,9.928950310E0,9.932593371E0
7.862293568E0,-1.120500043E-1,2.250000089E-1,9.934050560E0,9.937230033E0
7.867296875E0,-1.170000061E-1,2.530499995E-1,9.919950485E0,9.923867237E0
7.872299952E0,-1.120500043E-1,2.389500141E-1,9.934050560E0,9.937555677E0
7.877303029E0,-1.069500074E-1,2.220000178E-1,9.912000656E0,9.915063253E0
7.882305861E0,-1.140000075E-1,2.320500165E-1,9.927000046E0,9.930366213E0
7.887308861E0,-1.290000081E-1,2.050500065E-1,9.939000130E0,9.941952026E0
7.892312015E0,-1.290000081E-1,2.269500047E-1,9.922050476E0,9.925484016E0
7.897315309E0,-1.120500043E-1,2.100000083E-1,9.915000916E0,9.917857549E0
7.902318693E0,-9.300000221E-2,2.320500165E-1,9.907950401E0,9.911103741E0
7.907321847E0,-1.000500023E-1,2.410500050E-1,9.916950226E0,9.920383908E0
7.912325467E0,-9.105000645E-2,2.389500141E-1,9.934050560E0,9.937341080E0
