"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.229432924E0,-1.530400012E-2,-1.397600025E-2,1.232469976E-1,1.249774516E-1
7.234418770E0,7.992500067E-2,2.693499997E-2,1.777269989E-1,1.967241371E-1
7.239404612E0,7.984299958E-2,-3.549999965E-4,1.096249968E-1,1.356195802E-1
7.244390458E0,3.651700169E-2,-3.853299841E-2,5.514699966E-2,7.654720733E-2
7.249376304E0,3.626500070E-2,-5.177000165E-2,2.790700085E-2,6.909474686E-2
7.254362044E0,2.266200073E-2,-6.538800150E-2,9.600900114E-2,1.183506879E-1
7.259347890E0,4.992299899E-2,2.467999933E-3,1.641090065E-1,1.715522162E-1
7.264333737E0,5.932699889E-2,2.172000008E-3,1.095919982E-1,1.246387437E-1
7.269319372E0,3.173600137E-2,-3.872499987E-2,4.148799926E-2,6.502348407E-2
7.274305218E0,3.190299869E-2,-2.525399998E-2,9.596899897E-2,1.042382588E-1
7.279291049E0,4.546499997E-2,-1.160699967E-2,1.368300021E-1,1.446521280E-1
7.284276895E0,2.958800085E-2,-2.357099950E-2,8.234699816E-2,9.062047184E-2
7.289262742E0,4.293400049E-2,3.841999918E-3,5.510500073E-2,6.996177862E-2
7.294248588E0,4.280899838E-2,1.750100031E-2,1.504479945E-1,1.573959796E-1
7.299234357E0,2.905800007E-2,1.758999936E-2,1.776880026E-1,1.809055049E-1
7.304219972E0,1.691999962E-3,1.636400074E-2,1.231940016E-1,1.242875916E-1
7.309205824E0,-1.173599996E-2,-1.106499974E-2,1.423200034E-2,2.151087510E-2
7.314191670E0,1.558499970E-2,1.620999910E-2,5.509399995E-2,5.950634518E-2
7.319177530E0,2.908900008E-2,5.697400123E-2,1.640550047E-1,1.760859203E-1
7.324163376E0,-1.116099954E-2,2.747900039E-2,2.457630038E-1,2.475461925E-1
7.329149145E0,-5.184699968E-2,-1.372800022E-2,2.048989981E-1,2.118021926E-1
7.334135073E0,-2.448800020E-2,-2.731700055E-2,1.231779978E-1,1.285250941E-1
7.339120612E0,2.733000088E-3,-7.699999696E-5,1.095580012E-1,1.095921112E-1
7.344106689E0,-6.114200130E-2,-2.552999929E-2,9.598500282E-2,1.166329540E-1
7.349092318E0,-6.057199836E-2,-3.895799816E-2,-5.383199826E-2,8.991427385E-2
7.354078087E0,-6.111000199E-3,-2.529500052E-2,4.150899872E-2,4.899161510E-2
7.359064007E0,2.104699984E-2,-2.529600076E-2,1.504710019E-1,1.540272257E-1
7.364049776E0,-1.861299947E-2,-3.653300181E-2,1.913630068E-1,1.957061684E-1
7.369035622E0,-1.842400059E-2,-3.636800125E-2,8.240199834E-2,9.193565491E-2
7.374021453E0,2.245599963E-2,4.435999785E-3,1.368830055E-1,1.387836705E-1
7.379007069E0,4.966399819E-2,1.795499958E-2,2.186039984E-1,2.248924251E-1
7.383993145E0,8.387000300E-3,4.021000117E-3,1.096360013E-1,1.100298277E-1
7.388978761E0,-3.237500042E-2,-3.682800010E-2,1.429400034E-2,5.107602852E-2
7.393964607E0,-3.235799819E-2,-9.633000009E-3,9.601599723E-2,1.017787132E-1
7.398950362E0,-3.235400096E-2,1.750499941E-2,2.049780041E-1,2.082527036E-1
7.403936208E0,-3.037099913E-2,4.162200168E-2,1.777269989E-1,1.850450614E-1
7.408922055E0,-1.648100093E-2,2.756400034E-2,6.876099855E-2,7.589118808E-2
7.413907886E0,-1.638000086E-2,1.393499970E-2,4.152100161E-2,4.675983554E-2
7.418893501E0,-1.632400043E-2,1.389100030E-2,9.600300342E-2,9.836670954E-2
7.423879347E0,1.016199961E-2,6.377600133E-2,6.871899962E-2,9.430241509E-2
7.428865203E0,5.093900114E-2,6.336999685E-2,8.233500272E-2,1.157134003E-1
7.433851050E0,2.374299988E-2,2.252000012E-2,1.368169934E-1,1.406761178E-1
7.438836819E0,6.447199732E-2,-4.759000149E-3,2.321590036E-1,2.409918868E-1
7.443822665E0,7.272200286E-2,8.187999949E-3,1.912509948E-1,2.047742075E-1
7.448808280E0,4.503599927E-2,3.545799851E-2,1.418299973E-2,5.904801749E-2
7.453794376E0,-9.382000193E-3,3.556999937E-2,4.142500088E-2,5.540106028E-2
7.458779992E0,-3.651899844E-2,2.201100066E-2,8.228799701E-2,9.267920937E-2
7.463765848E0,4.087000154E-3,2.046399936E-2,1.367550045E-1,1.383380284E-1
7.468751617E0,4.487600178E-2,-6.940000225E-3,9.589199722E-2,1.061003971E-1
7.473737535E0,1.758700050E-2,6.637999788E-3,8.227100223E-2,8.439125213E-2
7.478723305E0,1.758299954E-2,6.500000134E-3,1.776130050E-1,1.785995281E-1
7.483709151E0,-9.095000103E-3,1.859300025E-2,1.503649950E-1,1.517829055E-1
7.488695011E0,-3.617899865E-2,-8.848999627E-3,6.864199787E-2,7.809576563E-2
7.493680626E0,-4.978999868E-2,-2.241400070E-2,6.864199787E-2,8.771063372E-2
7.498666669E0,-3.612599894E-2,-8.824000135E-3,6.864199787E-2,7.806839726E-2
7.503652285E0,-3.390699998E-2,-8.461999707E-3,1.912450045E-1,1.944117842E-1
7.508638054E0,-6.471000146E-3,-3.574300185E-2,1.912460029E-1,1.946650191E-1
7.513623997E0,2.067199908E-2,-2.211299911E-2,1.503839940E-1,1.534003322E-1
7.518609766E0,-2.010500059E-2,-3.566800058E-2,4.142300040E-2,5.824330241E-2
7.523595612E0,-5.675600097E-2,-7.743000053E-3,-2.663899958E-2,6.317304800E-2
7.528581247E0,-2.914899960E-2,3.320800141E-2,6.870599836E-2,8.168812488E-2
7.533567324E0,-2.929499932E-2,1.955999993E-2,1.504260004E-1,1.544952173E-1
7.538552933E0,-5.655200034E-2,1.957399957E-2,1.776670069E-1,1.874748931E-1
7.543538779E0,-2.753799967E-2,5.495000165E-3,1.776780039E-1,1.798833220E-1
7.548524625E0,-4.105800018E-2,5.462999921E-3,9.595700353E-2,1.045148328E-1
7.553510395E0,-5.468900129E-2,-8.182000369E-3,9.595700353E-2,1.107500723E-1
7.558496318E0,-4.111900181E-2,5.501999985E-3,1.095770001E-1,1.171672449E-1
7.563482087E0,-2.570700087E-2,1.790300012E-2,4.148200154E-2,5.198195609E-2
7.568467702E0,1.683000010E-3,5.864899978E-2,4.148200154E-2,7.185606527E-2
7.573453549E0,-2.560600080E-2,1.790199988E-2,1.095829979E-1,1.139499113E-1
7.578439395E0,-1.198900025E-2,4.306999967E-3,1.504440010E-1,1.509823957E-1
7.583425241E0,2.676899917E-2,1.665199921E-2,1.504179984E-1,1.536861824E-1
7.588411010E0,5.373499915E-2,1.648000069E-2,1.095530018E-1,1.231296096E-1
7.593396856E0,4.011499882E-2,2.962999977E-3,1.231750026E-1,1.295765171E-1
7.598382716E0,-8.329999982E-4,-2.415899932E-2,8.231300116E-2,8.578916771E-2
7.603368332E0,-8.469999884E-4,-2.260099910E-2,4.146400094E-2,4.723119672E-2
7.608354409E0,2.625700086E-2,-2.241699956E-2,1.504269987E-1,1.543380508E-1
7.613340024E0,3.977600113E-2,-8.874000050E-3,1.640460044E-1,1.690324516E-1
7.618325870E0,3.976900131E-2,-8.864999749E-3,1.095639989E-1,1.168949594E-1
7.623311721E0,3.706299886E-2,-3.374899924E-2,8.231899887E-2,9.637986517E-2
7.628297568E0,2.324499935E-2,-4.714100063E-2,5.507899821E-2,7.613343535E-2
7.633283106E0,-3.980000038E-3,-6.079199910E-2,5.507899821E-2,8.212918847E-2
7.638269197E0,3.684100136E-2,-8.806700259E-2,9.594000131E-2,1.353423074E-1
7.643254812E0,7.245100290E-2,-3.147599846E-2,1.231560037E-1,1.463122945E-1
7.648240889E0,7.169699669E-2,-3.123000078E-2,9.591200203E-2,1.237533208E-1
7.653226505E0,1.720600016E-2,-8.574099839E-2,1.367730051E-1,1.623404453E-1
7.658212351E0,5.798599869E-2,-1.130649969E-1,3.546969891E-1,3.767705185E-1
7.663198115E0,7.970999926E-2,-6.759800017E-2,2.048719972E-1,2.299906712E-1
7.668183961E0,6.554099917E-2,-2.611899935E-2,4.142900184E-2,8.181801081E-2
7.673169808E0,1.120799966E-2,-8.038000017E-2,-1.901119947E-1,2.067102664E-1
7.678155664E0,5.213699862E-2,-6.672400236E-2,-2.666799910E-2,8.877804511E-2
7.683141279E0,6.122500077E-2,-2.421700023E-2,1.231399998E-1,1.396367551E-1
7.688127125E0,3.344900161E-2,3.261999926E-3,1.776199937E-1,1.807715091E-1
7.693112952E0,1.973799989E-2,1.704099961E-2,1.640000045E-1,1.660601873E-1
7.698098799E0,6.072999910E-3,1.720499992E-2,8.227899671E-2,8.427767587E-2
7.703084587E0,-7.153000217E-3,-9.364999831E-3,1.640100032E-1,1.644328124E-1
7.708070433E0,6.388999987E-3,-2.295400016E-2,2.321120054E-1,2.333317134E-1
7.713056269E0,-6.165700033E-2,-5.024199933E-2,1.640100032E-1,1.822776051E-1
7.718042115E0,-4.791999981E-2,-7.748399675E-2,6.866700202E-2,1.140844130E-1
7.723027731E0,-3.187799826E-2,1.680899970E-2,-1.083889976E-1,1.142231327E-1
7.728013794E0,-1.797400042E-2,8.484099805E-2,5.729999975E-4,8.672593598E-2
7.732999332E0,-3.166300058E-2,7.136300206E-2,9.591700137E-2,1.236741477E-1
7.737985178E0,9.119000286E-3,7.132499665E-2,2.184990048E-1,2.300265777E-1
7.742971024E0,3.387400135E-2,5.368899927E-2,2.184499949E-1,2.274870477E-1
7.747956856E0,2.005000040E-2,3.962599859E-2,9.586200118E-2,1.056491626E-1
7.752942702E0,6.502999924E-3,-1.240000012E-3,5.500100181E-2,5.539798559E-2
7.757928548E0,-2.075400017E-2,3.961699829E-2,2.184450030E-1,2.229763540E-1
7.762914414E0,-7.037799805E-2,4.953199998E-2,1.775850058E-1,1.973395954E-1
7.767900030E0,-1.242119968E-1,4.907799885E-2,2.776199952E-2,1.364111386E-1
7.772885876E0,-1.242220029E-1,8.212000132E-3,-2.671799995E-2,1.273279014E-1
7.777871644E0,-6.981199980E-2,2.193100005E-2,5.500299856E-2,9.154241601E-2
7.782857490E0,-4.005299881E-2,3.313900158E-2,2.184460014E-1,2.245464132E-1
7.787843336E0,-3.988699988E-2,3.282900155E-2,1.775840074E-1,1.849453859E-1
7.792829197E0,-8.072800189E-2,3.287199885E-2,6.862200052E-2,1.109349249E-1
7.797815044E0,-3.983699903E-2,1.930299960E-2,-1.309899986E-2,4.616466270E-2
7.802800895E0,-3.724500164E-2,5.305000115E-3,5.370000144E-4,3.762474641E-2
7.807786510E0,-1.187430024E-1,3.245300055E-2,1.776019931E-1,2.160915681E-1
7.812772360E0,-1.050930023E-1,1.882399991E-2,1.776019931E-1,2.072229477E-1
7.817758207E0,-9.143599868E-2,3.239300102E-2,2.048429996E-1,2.266506185E-1
7.822743976E0,-4.738700017E-2,4.600999877E-3,1.503809988E-1,1.577375726E-1
7.827729818E0,-6.004000083E-3,-9.035999887E-3,4.142300040E-2,4.282011528E-2
7.832715664E0,7.757000159E-3,-8.942999877E-3,5.504500121E-2,5.630364514E-2
7.837701274E0,-3.310500085E-2,-8.940000087E-3,8.228500187E-2,8.914418779E-2
7.842687121E0,-1.837399974E-2,-8.466999978E-3,1.367789954E-1,1.382670877E-1
7.847672967E0,2.259499952E-2,-3.565900028E-2,1.503999978E-1,1.562122199E-1
7.852658784E0,9.052000009E-3,-2.194800042E-2,1.095409989E-1,1.120842713E-1
7.857644553E0,-4.480999894E-3,-2.189899981E-2,8.230099827E-2,8.528247105E-2
7.862630408E0,-4.308999982E-3,-2.048699930E-2,1.367940009E-1,1.383867165E-1
7.867616255E0,9.406000376E-3,-4.758000001E-2,1.095549986E-1,1.198107965E-1
7.872601870E0,2.320099995E-2,-3.396699950E-2,6.869599968E-2,8.006986840E-2
7.877587693E0,6.405899674E-2,-3.397399932E-2,8.231599629E-2,1.096982723E-1
7.882573539E0,7.253900170E-2,-6.403000094E-3,1.231399998E-1,1.430607030E-1
7.887559385E0,5.833400041E-2,-6.419999991E-3,1.367560029E-1,1.488162502E-1
7.892545232E0,4.468600079E-2,7.143000141E-3,1.776160002E-1,1.832902197E-1
7.897531001E0,3.113700077E-2,6.992999930E-3,1.639959961E-1,1.670721449E-1
7.902516847E0,1.642600074E-2,-1.902900077E-2,1.095149964E-1,1.123630313E-1
7.907502462E0,7.076299936E-2,-7.337799668E-2,5.503400043E-2,1.158467681E-1
7.912488539E0,7.073699683E-2,-8.709199727E-2,9.589400142E-2,1.475953868E-1
7.917474159E0,7.061800361E-2,-4.633200169E-2,1.367529929E-1,1.607325041E-1
7.922460005E0,2.770500071E-2,-4.337999970E-2,1.503829956E-1,1.589479059E-1
7.927445774E0,1.383499987E-2,-1.585800014E-2,8.228199929E-2,8.493062344E-2
7.932431697E0,4.118499905E-2,-1.585699990E-2,1.095229983E-1,1.180802090E-1
7.937417466E0,4.126099870E-2,-2.233000007E-3,8.228299767E-2,9.207577319E-2
7.942403319E0,5.120399967E-2,2.339999937E-2,9.586499631E-2,1.111733200E-1
7.947388934E0,2.339399979E-2,9.699000046E-3,1.367219985E-1,1.390476706E-1
7.952374780E0,-1.750800014E-2,-3.110799938E-2,1.639620066E-1,1.678027929E-1
7.957360635E0,-3.913000226E-3,-3.818999976E-3,1.367229968E-1,1.368322849E-1
7.962346482E0,-1.638700068E-2,-2.900099941E-2,6.864500046E-2,7.630024801E-2
7.967332328E0,-5.710300058E-2,-1.491999952E-3,8.226799965E-2,1.001548926E-1
7.972318093E0,-7.065399736E-2,1.207999978E-2,4.140700027E-2,8.277954705E-2
7.977303939E0,-2.990599908E-2,2.564099990E-2,8.226700127E-2,9.121233006E-2
7.982289785E0,-1.538900007E-2,4.928800091E-2,1.231060028E-1,1.334961283E-1
7.987275401E0,1.192799956E-2,3.517299891E-2,1.775840074E-1,1.814262845E-1
7.992261247E0,-1.617999980E-3,2.149200067E-2,1.639630049E-1,1.653734894E-1
7.997247093E0,-1.515700016E-2,4.877499864E-2,9.586200118E-2,1.086197883E-1
8.002232939E0,-5.226700008E-2,3.280499950E-2,5.500999838E-2,8.266865918E-2
8.007218708E0,-7.911799848E-2,5.260000005E-3,9.587100148E-2,1.244129182E-1
8.012204627E0,-7.909400016E-2,1.882999949E-2,8.224999905E-2,1.156524625E-1
8.017190396E0,-5.178400129E-2,3.254599869E-2,8.225200325E-2,1.024998383E-1
8.022176237E0,-4.851400107E-2,1.763300039E-2,1.367470026E-1,1.461652275E-1
8.027161852E0,6.252000108E-3,3.111799993E-2,1.639900059E-1,1.670333483E-1
8.032147698E0,6.223000120E-3,1.755000092E-2,1.367489994E-1,1.380109310E-1
8.037133545E0,-7.329999935E-3,1.760599948E-2,8.226899803E-2,8.445050712E-2
8.042119391E0,-3.236800060E-2,3.682000097E-3,1.095239967E-1,1.142661387E-1
8.047105160E0,-4.576800019E-2,3.561000107E-3,1.367660016E-1,1.442647904E-1
8.052090996E0,-3.217099980E-2,3.607999999E-3,9.590499848E-2,1.012213398E-1
8.057076919E0,-1.848299988E-2,3.573999973E-3,9.590499848E-2,9.773517020E-2
8.062062704E0,-1.734099910E-2,-2.220300026E-2,1.095449999E-1,1.131096392E-1
8.067048550E0,-3.085999936E-2,-3.565499932E-2,1.095480025E-1,1.192660194E-1
8.072034165E0,-5.803199857E-2,-3.559700027E-2,1.095480025E-1,1.289791616E-1
8.077020011E0,-3.071600012E-2,-2.187000029E-2,9.593000263E-2,1.030744148E-1
8.082005857E0,3.489999846E-2,1.774900034E-2,9.590099752E-2,1.035858978E-1
8.086991627E0,2.093799971E-2,3.945000004E-3,1.367570013E-1,1.384067927E-1
8.091977487E0,7.147999946E-3,-2.315700054E-2,1.367570013E-1,1.388877892E-1
8.096963333E0,2.077800035E-2,-2.304700017E-2,1.231380031E-1,1.269876266E-1
8.101949184E0,3.209599853E-2,-2.159200050E-2,1.367519945E-1,1.421178230E-1
8.106935030E0,3.181700036E-2,-3.505399823E-2,1.231300011E-1,1.319170250E-1
8.111920646E0,4.549999908E-2,-4.867300019E-2,9.589099884E-2,1.167664101E-1
8.116906492E0,3.204600140E-2,-6.229300052E-2,9.589099884E-2,1.187537274E-1
8.121892338E0,5.536499992E-2,-4.549400136E-2,1.231290027E-1,1.424631135E-1
8.126878116E0,6.856899709E-2,-3.157199919E-2,1.095070019E-1,1.330048193E-1
8.131863962E0,4.134099931E-2,9.286999702E-3,6.864599884E-2,8.066969532E-2
8.136849800E0,1.416299958E-2,2.300100029E-2,5.502700061E-2,6.129932599E-2
8.141835415E0,2.593499981E-2,2.145100012E-2,6.862200052E-2,7.643133242E-2
8.146821492E0,3.927399963E-2,7.656999864E-3,9.586100280E-2,1.038768913E-1
8.151807107E0,3.919000179E-2,-4.687400162E-2,1.503400058E-1,1.622810697E-1
8.156792954E0,1.191399992E-2,-3.325999901E-2,1.367200017E-1,1.412109408E-1
8.161778708E0,2.373499982E-2,-3.108800016E-2,1.094840020E-1,1.162607443E-1
8.166764631E0,3.703600168E-2,-3.563999897E-3,1.231049970E-1,1.286048514E-1
8.171750400E0,2.337699942E-2,-1.722699963E-2,1.367239952E-1,1.397737618E-1
8.176736246E0,9.821999818E-3,-3.085299954E-2,1.094840020E-1,1.141714761E-1
8.181721862E0,9.192000143E-3,-2.884799987E-2,1.231169999E-1,1.267852342E-1
8.186707718E0,5.009499937E-2,-1.338999951E-3,9.587799758E-2,1.081845289E-1
8.191693564E0,2.293100022E-2,1.223899983E-2,1.231189966E-1,1.258328702E-1
8.196679410E0,9.339000098E-3,1.223399956E-2,1.367390007E-1,1.376024781E-1
8.201665169E0,-2.947499976E-2,1.136799995E-2,1.095049977E-1,1.139708365E-1
8.206651093E0,-7.013700157E-2,-2.302000066E-3,6.864599884E-2,9.816705838E-2
8.211636862E0,-7.025700063E-2,-2.302000066E-3,8.226499707E-2,1.082075556E-1
8.216622708E0,-5.667300150E-2,1.135899965E-2,8.226499707E-2,1.005404680E-1
8.221608323E0,-2.755199932E-2,3.594499826E-2,1.503590047E-1,1.570317989E-1
8.226594183E0,-1.365500037E-2,3.559900075E-2,1.639779955E-1,1.683524009E-1
8.231579953E0,-4.081900045E-2,3.567799926E-2,1.231179982E-1,1.345256552E-1
8.236565876E0,1.373500004E-2,8.434000425E-3,1.094980016E-1,1.106778883E-1
8.241551646E0,1.290899981E-2,7.837999612E-3,5.500600114E-2,5.704153466E-2
8.246537569E0,-4.164699838E-2,7.809000090E-3,5.500499904E-2,6.943344206E-2
8.251523338E0,-4.167500138E-2,-5.725999828E-3,8.224599808E-2,9.237963528E-2
8.256508944E0,-5.527900159E-2,-1.939800009E-2,9.586700052E-2,1.123500432E-1
8.261494790E0,-5.154800043E-2,7.255000062E-3,1.095089987E-1,1.212520192E-1
8.266480636E0,-6.474500149E-2,2.075400017E-2,5.502999946E-2,8.746967808E-2
8.271466487E0,-9.196899831E-2,2.059699968E-2,6.864999980E-2,1.165991231E-1
8.276452333E0,-3.747500107E-2,-6.757999770E-3,1.095089987E-1,1.159407912E-1
8.281438088E0,3.066000063E-3,-6.395999808E-3,1.367509961E-1,1.369348170E-1
8.286423934E0,2.905000001E-3,7.259999868E-3,1.367489994E-1,1.369723894E-1
8.291409775E0,-2.433199994E-2,2.087699994E-2,1.095080003E-1,1.141047654E-1
8.296395621E0,-5.155999959E-2,-6.461999845E-3,1.095080003E-1,1.212113573E-1
8.301381237E0,-3.553900123E-2,-1.888100058E-2,1.231549978E-1,1.295633678E-1
8.306367074E0,-8.023999631E-3,-1.879999973E-2,8.229699731E-2,8.479752547E-2
8.311352920E0,-8.055999875E-3,-1.875999942E-2,4.143700004E-2,4.619374075E-2
8.316338766E0,5.526000168E-3,-3.237999976E-2,4.143600166E-2,5.287668007E-2
8.321324617E0,1.785299927E-2,-1.756799966E-2,8.229699731E-2,8.602418242E-2
8.326310386E0,3.125200048E-2,2.341799997E-2,1.776379943E-1,1.818800354E-1
8.331296002E0,4.062999971E-3,2.332000062E-2,1.912579983E-1,1.927172860E-1
8.336281833E0,1.779500023E-2,-4.025999922E-3,1.231560037E-1,1.245000881E-1
8.341267679E0,1.664000005E-2,-2.918099985E-2,9.592399746E-2,1.016357892E-1
8.346253535E0,1.642899960E-2,-1.523900032E-2,9.592600167E-2,9.850856285E-2
8.351239382E0,4.362399876E-2,2.562999912E-2,1.776479930E-1,1.847126404E-1
8.356225151E0,3.001200035E-2,-1.527899969E-2,1.504070014E-1,1.541312235E-1
8.361211074E0,1.530599967E-2,-3.981100023E-2,1.368010044E-1,1.432958624E-1
8.366196843E0,4.243599996E-2,-3.956300020E-2,1.095620021E-1,1.239753096E-1
8.371182689E0,1.520400029E-2,-2.589900047E-2,8.232100308E-2,8.762800578E-2
8.376168290E0,2.878800035E-2,-1.223000046E-2,5.508000031E-2,6.334136334E-2
8.381154136E0,2.677099966E-2,-1.142499968E-2,8.231399953E-2,8.730871411E-2
8.386139982E0,4.008699954E-2,2.230999991E-3,1.504140049E-1,1.556801778E-1
8.391125828E0,4.018099979E-2,2.222999930E-3,2.048960030E-1,2.088105039E-1
8.396111597E0,4.029399902E-2,-1.144700032E-2,1.231750026E-1,1.301027342E-1
8.401097449E0,2.484700084E-2,-1.076100022E-2,1.095480025E-1,1.128447492E-1
8.406083295E0,-1.623100042E-2,-2.436099946E-2,9.592600167E-2,1.002930779E-1
8.411069141E0,-2.674000105E-3,-1.068999991E-2,1.231660023E-1,1.236579577E-1
8.416054756E0,-2.995800041E-2,-1.058799960E-2,1.367869973E-1,1.404288794E-1
8.421040602E0,-5.348199978E-2,-9.987999685E-3,1.095770001E-1,1.223405223E-1
8.426026444E0,-2.595300041E-2,1.726599969E-2,1.231990010E-1,1.270813394E-1
8.431012290E0,1.282999991E-3,3.088999912E-2,1.095789969E-1,1.138569045E-1
8.435998059E0,1.246000058E-3,-1.001400035E-2,8.233799785E-2,8.295407530E-2
8.440983891E0,1.382900029E-2,1.610399969E-2,4.145999998E-2,4.657801685E-2
8.445969737E0,1.670000056E-4,2.326000016E-3,6.869900227E-2,6.873857052E-2
8.450955584E0,-1.334900036E-2,2.168999985E-3,1.095599979E-1,1.103915464E-1
8.455941218E0,-2.690000087E-2,-1.159899961E-2,9.593799710E-2,1.003107478E-1
8.460927295E0,-3.788800165E-2,2.731399983E-2,1.095609963E-1,1.191014994E-1
8.465912833E0,-3.766100109E-2,2.712799981E-2,1.368020028E-1,1.444613005E-1
8.470898689E0,-2.400599979E-2,2.706900053E-2,1.095609963E-1,1.153803741E-1
8.475884535E0,-2.394800074E-2,1.345199998E-2,1.095620021E-1,1.129526244E-1
8.480870391E0,-2.243899927E-2,2.520599961E-2,8.231700212E-2,8.896594822E-2
8.485856237E0,-8.706999943E-3,3.869700059E-2,1.095570028E-1,1.165161215E-1
8.490842083E0,4.929999821E-3,3.869200125E-2,1.231769994E-1,1.292050658E-1
8.495827713E0,-2.234899998E-2,1.141399983E-2,9.593500197E-2,9.916290534E-2
8.500813559E0,-3.357100114E-2,2.339999937E-2,5.508000031E-2,6.861762545E-2
8.505799424E0,-3.332300112E-2,9.673000313E-3,8.232200146E-2,8.933589011E-2
8.510785193E0,-3.337800130E-2,2.324399911E-2,1.095620021E-1,1.168683309E-1
8.515771039E0,-1.970800012E-2,9.580999613E-3,9.594099969E-2,9.841176883E-2
8.520756885E0,6.996000186E-3,8.899999782E-3,1.095520034E-1,1.101353507E-1
8.525742501E0,6.905000191E-3,-4.776999820E-3,1.231710017E-1,1.234568524E-1
8.530728559E0,-6.761000026E-3,-4.772000015E-3,1.231700033E-1,1.234476926E-1
8.535714405E0,-6.756999996E-3,8.813000284E-3,1.504109949E-1,1.508204012E-1
8.540700035E0,6.353000179E-3,8.171999827E-3,1.367820054E-1,1.371730994E-1
8.545685805E0,1.997699961E-2,8.119000122E-3,6.868000329E-2,7.198570363E-2
8.550671728E0,-7.207999937E-3,8.220000193E-3,1.420000009E-2,1.792103984E-2
8.555657506E0,-7.240000181E-3,8.430000395E-3,6.868299842E-2,6.957612220E-2
8.560643352E0,-6.930999923E-3,-3.031699918E-2,9.594299644E-2,1.008574130E-1
8.565628968E0,6.684999913E-3,-2.807999961E-3,9.594500065E-2,9.621859091E-2
8.570614808E0,6.697999779E-3,-2.996299975E-2,9.594500065E-2,1.007377174E-1
8.575600885E0,2.028699964E-2,-2.994900011E-2,5.508400127E-2,6.589956114E-2
8.580586529E0,4.436499998E-2,-2.796600014E-2,8.231800050E-2,9.760432159E-2
8.585572375E0,1.682399958E-2,-5.200000014E-4,1.095580012E-1,1.108434616E-1
8.590558144E0,1.676099934E-2,-2.763899975E-2,1.504189968E-1,1.538529168E-1
8.595543977E0,1.672700047E-2,-1.405300014E-2,1.367979944E-1,1.385314788E-1
8.600529823E0,1.562999934E-2,-4.210000043E-4,1.095499992E-1,1.106601846E-1
8.605515438E0,4.277500138E-2,-3.720000095E-4,1.367910057E-1,1.433234746E-1
8.610501284E0,1.549100038E-2,-1.403299998E-2,9.592899680E-2,9.817977698E-2
8.615487130E0,1.929000020E-3,-5.119999987E-4,1.095480025E-1,1.095661811E-1
8.620472967E0,1.781000057E-3,-1.325399987E-2,8.231300116E-2,8.339226962E-2
8.625458813E0,1.688000048E-3,4.529999860E-4,8.231399953E-2,8.233255172E-2
8.630444582E0,2.888599969E-2,5.099999835E-4,9.593500197E-2,1.001907465E-1
8.635430433E0,1.527599990E-2,5.619999720E-4,1.095559970E-1,1.106173064E-1
8.640416279E0,3.958800063E-2,-1.224500034E-2,1.640239954E-1,1.691774834E-1
8.645401895E0,2.564300038E-2,-1.202499960E-2,1.095419973E-1,1.131442144E-1
8.650387755E0,1.200299989E-2,1.660999958E-3,8.230199665E-2,8.318923957E-2
8.655373601E0,-1.598999952E-3,1.658000052E-3,6.868200004E-2,6.872061477E-2
8.660359418E0,-1.429999992E-2,-1.116300002E-2,1.231750026E-1,1.245037503E-1
8.665345264E0,-6.169999833E-4,2.435999922E-3,1.640370041E-1,1.640562510E-1
8.670331044E0,-5.469999742E-4,2.381999977E-3,1.231760010E-1,1.232002450E-1
8.675316890E0,-1.414499991E-2,2.514000051E-3,1.367969960E-1,1.375493342E-1
